image_id,label,class_name
1315698965.jpg,4,Healthy
1111352870.jpg,3,Cassava Mosaic Disease (CMD)
2138790395.jpg,4,Healthy
1551047052.jpg,0,Cassava Bacterial Blight (CBB)
3821632962.jpg,2,Cassava Green Mottle (CGM)
2635255297.jpg,1,Cassava Brown Streak Disease (CBSD)
2570786789.jpg,1,Cassava Brown Streak Disease (CBSD)
1068624123.jpg,3,Cassava Mosaic Disease (CMD)
2506070849.jpg,2,Cassava Green Mottle (CGM)
25169920.jpg,3,Cassava Mosaic Disease (CMD)
3435885572.jpg,0,Cassava Bacterial Blight (CBB)
2971070018.jpg,4,Healthy
2801545272.jpg,1,Cassava Brown Streak Disease (CBSD)
1638051159.jpg,4,Healthy
3007026060.jpg,1,Cassava Brown Streak Disease (CBSD)
1868445246.jpg,4,Healthy
2878649203.jpg,4,Healthy
1059412486.jpg,2,Cassava Green Mottle (CGM)
2763682607.jpg,3,Cassava Mosaic Disease (CMD)
1295121717.jpg,2,Cassava Green Mottle (CGM)
3930711994.jpg,1,Cassava Brown Streak Disease (CBSD)
3009109658.jpg,2,Cassava Green Mottle (CGM)
3856478006.jpg,1,Cassava Brown Streak Disease (CBSD)
1162702675.jpg,3,Cassava Mosaic Disease (CMD)
1088853815.jpg,3,Cassava Mosaic Disease (CMD)
1305777482.jpg,4,Healthy
1070630875.jpg,3,Cassava Mosaic Disease (CMD)
1994659903.jpg,4,Healthy
693609543.jpg,0,Cassava Bacterial Blight (CBB)
2909297088.jpg,3,Cassava Mosaic Disease (CMD)
2722137937.jpg,3,Cassava Mosaic Disease (CMD)
2664471376.jpg,3,Cassava Mosaic Disease (CMD)
3467403043.jpg,2,Cassava Green Mottle (CGM)
1656709823.jpg,1,Cassava Brown Streak Disease (CBSD)
1039658655.jpg,3,Cassava Mosaic Disease (CMD)
1109928772.jpg,3,Cassava Mosaic Disease (CMD)
2889748854.jpg,3,Cassava Mosaic Disease (CMD)
3578719931.jpg,0,Cassava Bacterial Blight (CBB)
1438263670.jpg,2,Cassava Green Mottle (CGM)
171546937.jpg,0,Cassava Bacterial Blight (CBB)
3012925058.jpg,3,Cassava Mosaic Disease (CMD)
2265643049.jpg,3,Cassava Mosaic Disease (CMD)
1095991625.jpg,3,Cassava Mosaic Disease (CMD)
3436774116.jpg,0,Cassava Bacterial Blight (CBB)
2162461644.jpg,3,Cassava Mosaic Disease (CMD)
2849797533.jpg,1,Cassava Brown Streak Disease (CBSD)
2347169881.jpg,3,Cassava Mosaic Disease (CMD)
2138515969.jpg,1,Cassava Brown Streak Disease (CBSD)
2963010825.jpg,0,Cassava Bacterial Blight (CBB)
2753540167.jpg,3,Cassava Mosaic Disease (CMD)
1074804892.jpg,3,Cassava Mosaic Disease (CMD)
2932008073.jpg,1,Cassava Brown Streak Disease (CBSD)
3020460837.jpg,4,Healthy
253313711.jpg,3,Cassava Mosaic Disease (CMD)
3018850409.jpg,0,Cassava Bacterial Blight (CBB)
1098384736.jpg,3,Cassava Mosaic Disease (CMD)
3721204026.jpg,1,Cassava Brown Streak Disease (CBSD)
1082579432.jpg,3,Cassava Mosaic Disease (CMD)
1150408914.jpg,1,Cassava Brown Streak Disease (CBSD)
3421593064.jpg,1,Cassava Brown Streak Disease (CBSD)
3008253621.jpg,1,Cassava Brown Streak Disease (CBSD)
3238426139.jpg,0,Cassava Bacterial Blight (CBB)
1034577161.jpg,3,Cassava Mosaic Disease (CMD)
2615483301.jpg,3,Cassava Mosaic Disease (CMD)
1020387881.jpg,3,Cassava Mosaic Disease (CMD)
2571283746.jpg,3,Cassava Mosaic Disease (CMD)
2384287650.jpg,3,Cassava Mosaic Disease (CMD)
227385036.jpg,2,Cassava Green Mottle (CGM)
2561181055.jpg,3,Cassava Mosaic Disease (CMD)
84269918.jpg,4,Healthy
1952459462.jpg,1,Cassava Brown Streak Disease (CBSD)
698154366.jpg,4,Healthy
2339140674.jpg,3,Cassava Mosaic Disease (CMD)
1622141266.jpg,2,Cassava Green Mottle (CGM)
1541989559.jpg,0,Cassava Bacterial Blight (CBB)
3230471724.jpg,2,Cassava Green Mottle (CGM)
4187343844.jpg,0,Cassava Bacterial Blight (CBB)
2127776934.jpg,4,Healthy
2421566220.jpg,2,Cassava Green Mottle (CGM)
2934640241.jpg,0,Cassava Bacterial Blight (CBB)
3087051356.jpg,2,Cassava Green Mottle (CGM)
3141282286.jpg,2,Cassava Green Mottle (CGM)
1093765262.jpg,1,Cassava Brown Streak Disease (CBSD)
2925148660.jpg,3,Cassava Mosaic Disease (CMD)
3547680343.jpg,2,Cassava Green Mottle (CGM)
3848881120.jpg,2,Cassava Green Mottle (CGM)
3684209409.jpg,1,Cassava Brown Streak Disease (CBSD)
1921138686.jpg,1,Cassava Brown Streak Disease (CBSD)
2278938430.jpg,3,Cassava Mosaic Disease (CMD)
3533539817.jpg,2,Cassava Green Mottle (CGM)
2136656300.jpg,0,Cassava Bacterial Blight (CBB)
2768330452.jpg,3,Cassava Mosaic Disease (CMD)
1092828758.jpg,4,Healthy
1612928638.jpg,2,Cassava Green Mottle (CGM)
2420944118.jpg,3,Cassava Mosaic Disease (CMD)
365712595.jpg,1,Cassava Brown Streak Disease (CBSD)
1773875430.jpg,0,Cassava Bacterial Blight (CBB)
23064716.jpg,0,Cassava Bacterial Blight (CBB)
4107144871.jpg,2,Cassava Green Mottle (CGM)
2642446422.jpg,4,Healthy
2142361151.jpg,1,Cassava Brown Streak Disease (CBSD)
710255784.jpg,0,Cassava Bacterial Blight (CBB)
2047003483.jpg,2,Cassava Green Mottle (CGM)
3019986672.jpg,3,Cassava Mosaic Disease (CMD)
4095924422.jpg,4,Healthy
22910447.jpg,3,Cassava Mosaic Disease (CMD)
11054682.jpg,3,Cassava Mosaic Disease (CMD)
497620321.jpg,2,Cassava Green Mottle (CGM)
1331106068.jpg,1,Cassava Brown Streak Disease (CBSD)
382849332.jpg,1,Cassava Brown Streak Disease (CBSD)
2888561095.jpg,3,Cassava Mosaic Disease (CMD)
2385674368.jpg,3,Cassava Mosaic Disease (CMD)
1127054489.jpg,3,Cassava Mosaic Disease (CMD)
3005442364.jpg,2,Cassava Green Mottle (CGM)
3514831407.jpg,0,Cassava Bacterial Blight (CBB)
2481954386.jpg,1,Cassava Brown Streak Disease (CBSD)
1880623255.jpg,0,Cassava Bacterial Blight (CBB)
2099207221.jpg,2,Cassava Green Mottle (CGM)
1036959902.jpg,0,Cassava Bacterial Blight (CBB)
1007891044.jpg,3,Cassava Mosaic Disease (CMD)
171026079.jpg,2,Cassava Green Mottle (CGM)
2939800757.jpg,0,Cassava Bacterial Blight (CBB)
2252541083.jpg,3,Cassava Mosaic Disease (CMD)
3214572366.jpg,0,Cassava Bacterial Blight (CBB)
1151756938.jpg,3,Cassava Mosaic Disease (CMD)
814122857.jpg,0,Cassava Bacterial Blight (CBB)
698646619.jpg,4,Healthy
1100718808.jpg,3,Cassava Mosaic Disease (CMD)
2172089965.jpg,3,Cassava Mosaic Disease (CMD)
2708009129.jpg,3,Cassava Mosaic Disease (CMD)
1546196527.jpg,2,Cassava Green Mottle (CGM)
2591969481.jpg,0,Cassava Bacterial Blight (CBB)
3127022829.jpg,1,Cassava Brown Streak Disease (CBSD)
1696170421.jpg,2,Cassava Green Mottle (CGM)
3250428220.jpg,1,Cassava Brown Streak Disease (CBSD)
2944944834.jpg,1,Cassava Brown Streak Disease (CBSD)
30339454.jpg,3,Cassava Mosaic Disease (CMD)
1753499945.jpg,2,Cassava Green Mottle (CGM)
2655690235.jpg,4,Healthy
1996736745.jpg,4,Healthy
2840615429.jpg,1,Cassava Brown Streak Disease (CBSD)
3992628804.jpg,0,Cassava Bacterial Blight (CBB)
1998817609.jpg,4,Healthy
1830061664.jpg,0,Cassava Bacterial Blight (CBB)
2856324401.jpg,3,Cassava Mosaic Disease (CMD)
3567421807.jpg,4,Healthy
2806021040.jpg,0,Cassava Bacterial Blight (CBB)
2302834762.jpg,3,Cassava Mosaic Disease (CMD)
1634585420.jpg,2,Cassava Green Mottle (CGM)
2169173551.jpg,0,Cassava Bacterial Blight (CBB)
2401897926.jpg,3,Cassava Mosaic Disease (CMD)
2698271190.jpg,0,Cassava Bacterial Blight (CBB)
2194170986.jpg,3,Cassava Mosaic Disease (CMD)
3608399345.jpg,1,Cassava Brown Streak Disease (CBSD)
2318257216.jpg,3,Cassava Mosaic Disease (CMD)
2369381247.jpg,3,Cassava Mosaic Disease (CMD)
3205585005.jpg,0,Cassava Bacterial Blight (CBB)
1987807979.jpg,1,Cassava Brown Streak Disease (CBSD)
111384857.jpg,2,Cassava Green Mottle (CGM)
2484530081.jpg,4,Healthy
1543963201.jpg,1,Cassava Brown Streak Disease (CBSD)
3873395164.jpg,2,Cassava Green Mottle (CGM)
1396634803.jpg,1,Cassava Brown Streak Disease (CBSD)
1224742642.jpg,0,Cassava Bacterial Blight (CBB)
1260065285.jpg,2,Cassava Green Mottle (CGM)
3872551880.jpg,2,Cassava Green Mottle (CGM)
2264010763.jpg,3,Cassava Mosaic Disease (CMD)
2214055139.jpg,3,Cassava Mosaic Disease (CMD)
1371946692.jpg,4,Healthy
3609301419.jpg,0,Cassava Bacterial Blight (CBB)
2410752222.jpg,2,Cassava Green Mottle (CGM)
3345887379.jpg,4,Healthy
2326806135.jpg,3,Cassava Mosaic Disease (CMD)
1713403658.jpg,1,Cassava Brown Streak Disease (CBSD)
2684339934.jpg,0,Cassava Bacterial Blight (CBB)
1673785901.jpg,1,Cassava Brown Streak Disease (CBSD)
1645132898.jpg,1,Cassava Brown Streak Disease (CBSD)
4170279280.jpg,4,Healthy
3584128107.jpg,1,Cassava Brown Streak Disease (CBSD)
2573573471.jpg,2,Cassava Green Mottle (CGM)
2753076252.jpg,0,Cassava Bacterial Blight (CBB)
1072171567.jpg,3,Cassava Mosaic Disease (CMD)
3621652754.jpg,2,Cassava Green Mottle (CGM)
3816673921.jpg,4,Healthy
2012639155.jpg,4,Healthy
2423665630.jpg,1,Cassava Brown Streak Disease (CBSD)
1772260831.jpg,1,Cassava Brown Streak Disease (CBSD)
1679578972.jpg,0,Cassava Bacterial Blight (CBB)
1194042617.jpg,0,Cassava Bacterial Blight (CBB)
1643316247.jpg,2,Cassava Green Mottle (CGM)
2433307411.jpg,1,Cassava Brown Streak Disease (CBSD)
211984788.jpg,1,Cassava Brown Streak Disease (CBSD)
2892111391.jpg,3,Cassava Mosaic Disease (CMD)
1699999256.jpg,1,Cassava Brown Streak Disease (CBSD)
2849149876.jpg,3,Cassava Mosaic Disease (CMD)
2203981379.jpg,0,Cassava Bacterial Blight (CBB)
1271661082.jpg,0,Cassava Bacterial Blight (CBB)
107350755.jpg,1,Cassava Brown Streak Disease (CBSD)
3376559838.jpg,2,Cassava Green Mottle (CGM)
1202113453.jpg,2,Cassava Green Mottle (CGM)
2281113813.jpg,3,Cassava Mosaic Disease (CMD)
2078899075.jpg,0,Cassava Bacterial Blight (CBB)
2447086641.jpg,4,Healthy
3901106289.jpg,4,Healthy
1489381001.jpg,2,Cassava Green Mottle (CGM)
2620141958.jpg,3,Cassava Mosaic Disease (CMD)
3504608499.jpg,1,Cassava Brown Streak Disease (CBSD)
2336286082.jpg,3,Cassava Mosaic Disease (CMD)
3296239193.jpg,2,Cassava Green Mottle (CGM)
3143201252.jpg,4,Healthy
3773257510.jpg,2,Cassava Green Mottle (CGM)
1928188434.jpg,1,Cassava Brown Streak Disease (CBSD)
2499859350.jpg,0,Cassava Bacterial Blight (CBB)
2275946300.jpg,2,Cassava Green Mottle (CGM)
2587404685.jpg,2,Cassava Green Mottle (CGM)
2575015649.jpg,3,Cassava Mosaic Disease (CMD)
2208299443.jpg,3,Cassava Mosaic Disease (CMD)
3341713020.jpg,2,Cassava Green Mottle (CGM)
2700385487.jpg,0,Cassava Bacterial Blight (CBB)
1127545108.jpg,3,Cassava Mosaic Disease (CMD)
259935954.jpg,3,Cassava Mosaic Disease (CMD)
2998271425.jpg,3,Cassava Mosaic Disease (CMD)
2600950317.jpg,3,Cassava Mosaic Disease (CMD)
3058319493.jpg,0,Cassava Bacterial Blight (CBB)
1361129876.jpg,0,Cassava Bacterial Blight (CBB)
3636364733.jpg,3,Cassava Mosaic Disease (CMD)
670049521.jpg,4,Healthy
2473638974.jpg,2,Cassava Green Mottle (CGM)
3211443011.jpg,1,Cassava Brown Streak Disease (CBSD)
2668130631.jpg,3,Cassava Mosaic Disease (CMD)
2070022132.jpg,3,Cassava Mosaic Disease (CMD)
1622159386.jpg,2,Cassava Green Mottle (CGM)
2834029646.jpg,3,Cassava Mosaic Disease (CMD)
1057462029.jpg,0,Cassava Bacterial Blight (CBB)
3407890503.jpg,2,Cassava Green Mottle (CGM)
2409259827.jpg,1,Cassava Brown Streak Disease (CBSD)
2822765524.jpg,3,Cassava Mosaic Disease (CMD)
1193048805.jpg,1,Cassava Brown Streak Disease (CBSD)
2133005660.jpg,1,Cassava Brown Streak Disease (CBSD)
1095723751.jpg,3,Cassava Mosaic Disease (CMD)
3784391347.jpg,2,Cassava Green Mottle (CGM)
3614778275.jpg,0,Cassava Bacterial Blight (CBB)
1011139244.jpg,3,Cassava Mosaic Disease (CMD)
3436142956.jpg,4,Healthy
349341849.jpg,0,Cassava Bacterial Blight (CBB)
2534822734.jpg,2,Cassava Green Mottle (CGM)
3227667303.jpg,1,Cassava Brown Streak Disease (CBSD)
2881612471.jpg,3,Cassava Mosaic Disease (CMD)
1119847734.jpg,0,Cassava Bacterial Blight (CBB)
1275608644.jpg,2,Cassava Green Mottle (CGM)
2820553957.jpg,3,Cassava Mosaic Disease (CMD)
3023987582.jpg,3,Cassava Mosaic Disease (CMD)
1359438859.jpg,2,Cassava Green Mottle (CGM)
2951433753.jpg,3,Cassava Mosaic Disease (CMD)
1067983435.jpg,3,Cassava Mosaic Disease (CMD)
1332894133.jpg,1,Cassava Brown Streak Disease (CBSD)
3204522737.jpg,1,Cassava Brown Streak Disease (CBSD)
1073983503.jpg,4,Healthy
1860121418.jpg,0,Cassava Bacterial Blight (CBB)
672149291.jpg,4,Healthy
3470374968.jpg,4,Healthy
244407780.jpg,0,Cassava Bacterial Blight (CBB)
2948942886.jpg,1,Cassava Brown Streak Disease (CBSD)
3980819954.jpg,0,Cassava Bacterial Blight (CBB)
1815643293.jpg,4,Healthy
2652907097.jpg,3,Cassava Mosaic Disease (CMD)
553826173.jpg,0,Cassava Bacterial Blight (CBB)
2902870417.jpg,3,Cassava Mosaic Disease (CMD)
2554798887.jpg,3,Cassava Mosaic Disease (CMD)
2265654382.jpg,3,Cassava Mosaic Disease (CMD)
2756642189.jpg,2,Cassava Green Mottle (CGM)
2350570132.jpg,0,Cassava Bacterial Blight (CBB)
2406862248.jpg,3,Cassava Mosaic Disease (CMD)
3428113072.jpg,0,Cassava Bacterial Blight (CBB)
211507640.jpg,1,Cassava Brown Streak Disease (CBSD)
2832943680.jpg,3,Cassava Mosaic Disease (CMD)
3459239609.jpg,2,Cassava Green Mottle (CGM)
3521763231.jpg,2,Cassava Green Mottle (CGM)
167313296.jpg,0,Cassava Bacterial Blight (CBB)
2605638438.jpg,2,Cassava Green Mottle (CGM)
2643505151.jpg,1,Cassava Brown Streak Disease (CBSD)
3537608391.jpg,2,Cassava Green Mottle (CGM)
1050292454.jpg,3,Cassava Mosaic Disease (CMD)
3915084203.jpg,0,Cassava Bacterial Blight (CBB)
2369756081.jpg,1,Cassava Brown Streak Disease (CBSD)
1401653529.jpg,2,Cassava Green Mottle (CGM)
2860256595.jpg,2,Cassava Green Mottle (CGM)
2747276655.jpg,3,Cassava Mosaic Disease (CMD)
1438129678.jpg,2,Cassava Green Mottle (CGM)
3028257069.jpg,3,Cassava Mosaic Disease (CMD)
2216366508.jpg,0,Cassava Bacterial Blight (CBB)
1403274115.jpg,1,Cassava Brown Streak Disease (CBSD)
255110661.jpg,0,Cassava Bacterial Blight (CBB)
1179134330.jpg,0,Cassava Bacterial Blight (CBB)
3736581727.jpg,1,Cassava Brown Streak Disease (CBSD)
2457737762.jpg,3,Cassava Mosaic Disease (CMD)
183947051.jpg,2,Cassava Green Mottle (CGM)
901055316.jpg,4,Healthy
1350898322.jpg,2,Cassava Green Mottle (CGM)
902007589.jpg,4,Healthy
1025616565.jpg,3,Cassava Mosaic Disease (CMD)
1570036364.jpg,3,Cassava Mosaic Disease (CMD)
2731309139.jpg,3,Cassava Mosaic Disease (CMD)
3391958379.jpg,1,Cassava Brown Streak Disease (CBSD)
2326017178.jpg,2,Cassava Green Mottle (CGM)
1097598508.jpg,3,Cassava Mosaic Disease (CMD)
2597470760.jpg,2,Cassava Green Mottle (CGM)
2653588387.jpg,0,Cassava Bacterial Blight (CBB)
1080185160.jpg,4,Healthy
2138280096.jpg,2,Cassava Green Mottle (CGM)
2495474828.jpg,3,Cassava Mosaic Disease (CMD)
3070576452.jpg,1,Cassava Brown Streak Disease (CBSD)
281999383.jpg,0,Cassava Bacterial Blight (CBB)
2663345474.jpg,3,Cassava Mosaic Disease (CMD)
2929639901.jpg,3,Cassava Mosaic Disease (CMD)
2019072714.jpg,0,Cassava Bacterial Blight (CBB)
4267160725.jpg,3,Cassava Mosaic Disease (CMD)
2896377982.jpg,2,Cassava Green Mottle (CGM)
1641097017.jpg,2,Cassava Green Mottle (CGM)
2261678500.jpg,0,Cassava Bacterial Blight (CBB)
3551086821.jpg,1,Cassava Brown Streak Disease (CBSD)
293469170.jpg,3,Cassava Mosaic Disease (CMD)
2674690912.jpg,3,Cassava Mosaic Disease (CMD)
2866140358.jpg,3,Cassava Mosaic Disease (CMD)
1385746259.jpg,0,Cassava Bacterial Blight (CBB)
2904534563.jpg,3,Cassava Mosaic Disease (CMD)
719562902.jpg,0,Cassava Bacterial Blight (CBB)
225191875.jpg,3,Cassava Mosaic Disease (CMD)
3506949016.jpg,2,Cassava Green Mottle (CGM)
396528848.jpg,4,Healthy
2208145529.jpg,2,Cassava Green Mottle (CGM)
1169202879.jpg,3,Cassava Mosaic Disease (CMD)
2435254407.jpg,3,Cassava Mosaic Disease (CMD)
1900920171.jpg,2,Cassava Green Mottle (CGM)
2365265934.jpg,3,Cassava Mosaic Disease (CMD)
2035009601.jpg,4,Healthy
3670821722.jpg,1,Cassava Brown Streak Disease (CBSD)
2643647832.jpg,1,Cassava Brown Streak Disease (CBSD)
1181734172.jpg,2,Cassava Green Mottle (CGM)
3384690676.jpg,1,Cassava Brown Streak Disease (CBSD)
1139406590.jpg,3,Cassava Mosaic Disease (CMD)
2350967286.jpg,1,Cassava Brown Streak Disease (CBSD)
2535943246.jpg,3,Cassava Mosaic Disease (CMD)
2500976609.jpg,0,Cassava Bacterial Blight (CBB)
1345734406.jpg,2,Cassava Green Mottle (CGM)
1095247638.jpg,4,Healthy
2915680359.jpg,3,Cassava Mosaic Disease (CMD)
2690070450.jpg,3,Cassava Mosaic Disease (CMD)
1893029476.jpg,2,Cassava Green Mottle (CGM)
3003871889.jpg,1,Cassava Brown Streak Disease (CBSD)
2752024284.jpg,2,Cassava Green Mottle (CGM)
3143832551.jpg,0,Cassava Bacterial Blight (CBB)
3761100385.jpg,2,Cassava Green Mottle (CGM)
1210363668.jpg,2,Cassava Green Mottle (CGM)
3907855912.jpg,2,Cassava Green Mottle (CGM)
1119995789.jpg,3,Cassava Mosaic Disease (CMD)
1422459648.jpg,2,Cassava Green Mottle (CGM)
1550490538.jpg,0,Cassava Bacterial Blight (CBB)
1101952886.jpg,0,Cassava Bacterial Blight (CBB)
2799966834.jpg,3,Cassava Mosaic Disease (CMD)
2375839480.jpg,3,Cassava Mosaic Disease (CMD)
181653327.jpg,0,Cassava Bacterial Blight (CBB)
1067081821.jpg,3,Cassava Mosaic Disease (CMD)
185241766.jpg,4,Healthy
1124493346.jpg,3,Cassava Mosaic Disease (CMD)
1144914727.jpg,3,Cassava Mosaic Disease (CMD)
1710044268.jpg,2,Cassava Green Mottle (CGM)
2212824902.jpg,3,Cassava Mosaic Disease (CMD)
2772805296.jpg,3,Cassava Mosaic Disease (CMD)
2903907923.jpg,0,Cassava Bacterial Blight (CBB)
296895333.jpg,3,Cassava Mosaic Disease (CMD)
1047958369.jpg,4,Healthy
1417356734.jpg,0,Cassava Bacterial Blight (CBB)
2997129793.jpg,3,Cassava Mosaic Disease (CMD)
1697848076.jpg,2,Cassava Green Mottle (CGM)
18547180.jpg,2,Cassava Green Mottle (CGM)
3773447905.jpg,3,Cassava Mosaic Disease (CMD)
3602005087.jpg,1,Cassava Brown Streak Disease (CBSD)
3019672013.jpg,3,Cassava Mosaic Disease (CMD)
993984792.jpg,4,Healthy
3485891168.jpg,0,Cassava Bacterial Blight (CBB)
223775564.jpg,3,Cassava Mosaic Disease (CMD)
1134422280.jpg,0,Cassava Bacterial Blight (CBB)
2310976401.jpg,3,Cassava Mosaic Disease (CMD)
2219671077.jpg,1,Cassava Brown Streak Disease (CBSD)
2145937743.jpg,3,Cassava Mosaic Disease (CMD)
3568561283.jpg,2,Cassava Green Mottle (CGM)
3953901317.jpg,4,Healthy
2229847111.jpg,1,Cassava Brown Streak Disease (CBSD)
3899993787.jpg,2,Cassava Green Mottle (CGM)
3061399544.jpg,1,Cassava Brown Streak Disease (CBSD)
2203128362.jpg,3,Cassava Mosaic Disease (CMD)
2431603043.jpg,3,Cassava Mosaic Disease (CMD)
3592412479.jpg,2,Cassava Green Mottle (CGM)
100609661.jpg,3,Cassava Mosaic Disease (CMD)
3368374284.jpg,0,Cassava Bacterial Blight (CBB)
1086499006.jpg,3,Cassava Mosaic Disease (CMD)
2524417076.jpg,2,Cassava Green Mottle (CGM)
3027702005.jpg,3,Cassava Mosaic Disease (CMD)
4252192689.jpg,4,Healthy
2300683900.jpg,3,Cassava Mosaic Disease (CMD)
1596468225.jpg,0,Cassava Bacterial Blight (CBB)
2608196195.jpg,3,Cassava Mosaic Disease (CMD)
1754366174.jpg,2,Cassava Green Mottle (CGM)
2699152924.jpg,3,Cassava Mosaic Disease (CMD)
2884824828.jpg,3,Cassava Mosaic Disease (CMD)
3310982329.jpg,0,Cassava Bacterial Blight (CBB)
2744558687.jpg,3,Cassava Mosaic Disease (CMD)
2168573204.jpg,3,Cassava Mosaic Disease (CMD)
3284001157.jpg,3,Cassava Mosaic Disease (CMD)
2435784137.jpg,0,Cassava Bacterial Blight (CBB)
630537916.jpg,2,Cassava Green Mottle (CGM)
443656391.jpg,0,Cassava Bacterial Blight (CBB)
2446149894.jpg,1,Cassava Brown Streak Disease (CBSD)
2242351929.jpg,3,Cassava Mosaic Disease (CMD)
1047645957.jpg,3,Cassava Mosaic Disease (CMD)
864600398.jpg,4,Healthy
1498912692.jpg,0,Cassava Bacterial Blight (CBB)
584513475.jpg,4,Healthy
1685873117.jpg,1,Cassava Brown Streak Disease (CBSD)
3491462483.jpg,2,Cassava Green Mottle (CGM)
1059782259.jpg,3,Cassava Mosaic Disease (CMD)
3955739563.jpg,0,Cassava Bacterial Blight (CBB)
2855378475.jpg,3,Cassava Mosaic Disease (CMD)
3241388791.jpg,0,Cassava Bacterial Blight (CBB)
1898762161.jpg,2,Cassava Green Mottle (CGM)
3456257914.jpg,4,Healthy
2794995428.jpg,1,Cassava Brown Streak Disease (CBSD)
2543156984.jpg,3,Cassava Mosaic Disease (CMD)
1111878443.jpg,3,Cassava Mosaic Disease (CMD)
2627264011.jpg,3,Cassava Mosaic Disease (CMD)
192315586.jpg,1,Cassava Brown Streak Disease (CBSD)
1041923025.jpg,3,Cassava Mosaic Disease (CMD)
1906106521.jpg,3,Cassava Mosaic Disease (CMD)
1502308703.jpg,2,Cassava Green Mottle (CGM)
2428265097.jpg,3,Cassava Mosaic Disease (CMD)
2225362356.jpg,2,Cassava Green Mottle (CGM)
1124166287.jpg,3,Cassava Mosaic Disease (CMD)
2470314763.jpg,3,Cassava Mosaic Disease (CMD)
2432086277.jpg,1,Cassava Brown Streak Disease (CBSD)
1989543996.jpg,2,Cassava Green Mottle (CGM)
2291266654.jpg,2,Cassava Green Mottle (CGM)
2549275590.jpg,3,Cassava Mosaic Disease (CMD)
14227104.jpg,2,Cassava Green Mottle (CGM)
2750332182.jpg,3,Cassava Mosaic Disease (CMD)
2857776257.jpg,0,Cassava Bacterial Blight (CBB)
3128965245.jpg,2,Cassava Green Mottle (CGM)
3765822626.jpg,1,Cassava Brown Streak Disease (CBSD)
1489138795.jpg,2,Cassava Green Mottle (CGM)
1137421218.jpg,1,Cassava Brown Streak Disease (CBSD)
1173040000.jpg,2,Cassava Green Mottle (CGM)
2738117175.jpg,3,Cassava Mosaic Disease (CMD)
2261535217.jpg,2,Cassava Green Mottle (CGM)
3531276963.jpg,0,Cassava Bacterial Blight (CBB)
2297466887.jpg,1,Cassava Brown Streak Disease (CBSD)
1476365292.jpg,4,Healthy
300185548.jpg,3,Cassava Mosaic Disease (CMD)
2880080736.jpg,3,Cassava Mosaic Disease (CMD)
2839939276.jpg,0,Cassava Bacterial Blight (CBB)
3683714600.jpg,3,Cassava Mosaic Disease (CMD)
1148412619.jpg,3,Cassava Mosaic Disease (CMD)
1211459869.jpg,2,Cassava Green Mottle (CGM)
1443532770.jpg,2,Cassava Green Mottle (CGM)
2240245430.jpg,3,Cassava Mosaic Disease (CMD)
2703905057.jpg,3,Cassava Mosaic Disease (CMD)
2633056892.jpg,0,Cassava Bacterial Blight (CBB)
1114918862.jpg,3,Cassava Mosaic Disease (CMD)
1090972181.jpg,1,Cassava Brown Streak Disease (CBSD)
1959916308.jpg,0,Cassava Bacterial Blight (CBB)
26942115.jpg,3,Cassava Mosaic Disease (CMD)
2359898935.jpg,0,Cassava Bacterial Blight (CBB)
1209827516.jpg,2,Cassava Green Mottle (CGM)
2952187496.jpg,0,Cassava Bacterial Blight (CBB)
278460610.jpg,3,Cassava Mosaic Disease (CMD)
1026915452.jpg,1,Cassava Brown Streak Disease (CBSD)
213439636.jpg,1,Cassava Brown Streak Disease (CBSD)
2602727826.jpg,2,Cassava Green Mottle (CGM)
1606801147.jpg,1,Cassava Brown Streak Disease (CBSD)
1000201771.jpg,3,Cassava Mosaic Disease (CMD)
3077845683.jpg,1,Cassava Brown Streak Disease (CBSD)
3895696806.jpg,1,Cassava Brown Streak Disease (CBSD)
2257519479.jpg,3,Cassava Mosaic Disease (CMD)
3196839385.jpg,1,Cassava Brown Streak Disease (CBSD)
2321458.jpg,3,Cassava Mosaic Disease (CMD)
2731572507.jpg,3,Cassava Mosaic Disease (CMD)
3339501644.jpg,2,Cassava Green Mottle (CGM)
335513070.jpg,4,Healthy
3316874782.jpg,1,Cassava Brown Streak Disease (CBSD)
3391232032.jpg,1,Cassava Brown Streak Disease (CBSD)
313266547.jpg,0,Cassava Bacterial Blight (CBB)
2962857550.jpg,2,Cassava Green Mottle (CGM)
2671295882.jpg,2,Cassava Green Mottle (CGM)
2087367640.jpg,1,Cassava Brown Streak Disease (CBSD)
1922691253.jpg,4,Healthy
2618673566.jpg,3,Cassava Mosaic Disease (CMD)
2856136124.jpg,3,Cassava Mosaic Disease (CMD)
2839716673.jpg,3,Cassava Mosaic Disease (CMD)
1679984529.jpg,4,Healthy
2188047288.jpg,0,Cassava Bacterial Blight (CBB)
355609204.jpg,1,Cassava Brown Streak Disease (CBSD)
1714696851.jpg,1,Cassava Brown Streak Disease (CBSD)
3927374351.jpg,0,Cassava Bacterial Blight (CBB)
2946005608.jpg,3,Cassava Mosaic Disease (CMD)
2767835895.jpg,3,Cassava Mosaic Disease (CMD)
2509756796.jpg,3,Cassava Mosaic Disease (CMD)
1772879705.jpg,0,Cassava Bacterial Blight (CBB)
3727711580.jpg,0,Cassava Bacterial Blight (CBB)
2678664625.jpg,1,Cassava Brown Streak Disease (CBSD)
2768506629.jpg,2,Cassava Green Mottle (CGM)
